NA18582.final:chrX:67543861-67730768	HG00288.final:chrX:67543872-67730760
NA18582.final:chrX:67543861-67730768	HG00304.final:chrX:67543881-67730767
NA18582.final:chrX:67543861-67730768	HG00306.final:chrX:67543873-67730763
NA18582.final:chrX:67543861-67730768	HG00309.final:chrX:67543874-67730765
NA18582.final:chrX:67543861-67730768	HG00313.final:chrX:67543872-67730758
NA18582.final:chrX:67543861-67730768	HG00315.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG00318.final:chrX:67543873-67730764
NA18582.final:chrX:67543861-67730768	HG00319.final:chrX:67543877-67730765
NA18582.final:chrX:67543861-67730768	HG00320.final:chrX:67543872-67730762
NA18582.final:chrX:67543861-67730768	HG00321.final:chrX:67543892-67730768
NA18582.final:chrX:67543861-67730768	HG00323.final:chrX:67543873-67730767
NA18582.final:chrX:67543861-67730768	HG00324.final:chrX:67543883-67730767
NA18582.final:chrX:67543861-67730768	HG00326.final:chrX:67543876-67730764
NA18582.final:chrX:67543861-67730768	HG00327.final:chrX:67543874-67730766
NA18582.final:chrX:67543861-67730768	HG00328.final:chrX:67543872-67730763
NA18582.final:chrX:67543861-67730768	HG00330.final:chrX:67543872-67730768
NA18582.final:chrX:67543861-67730768	HG00331.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG00332.final:chrX:67543872-67730761
NA18582.final:chrX:67543861-67730768	HG00334.final:chrX:67543873-67730764
NA18582.final:chrX:67543861-67730768	HG00337.final:chrX:67543874-67730767
NA18582.final:chrX:67543861-67730768	HG00339.final:chrX:67543877-67730763
NA18582.final:chrX:67543861-67730768	HG00343.final:chrX:67543873-67730768
NA18582.final:chrX:67543861-67730768	HG00344.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG00346.final:chrX:67543872-67730757
NA18582.final:chrX:67543861-67730768	HG00349.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG00350.final:chrX:67543875-67730768
NA18582.final:chrX:67543861-67730768	HG00353.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG00355.final:chrX:67543873-67730766
NA18582.final:chrX:67543861-67730768	HG00356.final:chrX:67543875-67730755
NA18582.final:chrX:67543861-67730768	HG00357.final:chrX:67543874-67730758
NA18582.final:chrX:67543861-67730768	HG00362.final:chrX:67543873-67730768
NA18582.final:chrX:67543861-67730768	HG00364.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG00365.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG00367.final:chrX:67543879-67730768
NA18582.final:chrX:67543861-67730768	HG00368.final:chrX:67543887-67730762
NA18582.final:chrX:67543861-67730768	HG00373.final:chrX:67543872-67730764
NA18582.final:chrX:67543861-67730768	HG00376.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG00378.final:chrX:67543873-67730763
NA18582.final:chrX:67543861-67730768	HG00379.final:chrX:67543884-67730766
NA18582.final:chrX:67543861-67730768	HG00380.final:chrX:67543878-67730764
NA18582.final:chrX:67543861-67730768	HG00381.final:chrX:67543874-67730754
NA18582.final:chrX:67543861-67730768	HG00383.final:chrX:67543872-67730753
NA18582.final:chrX:67543861-67730768	HG00404.final:chrX:67543872-67730762
NA18582.final:chrX:67543861-67730768	HG00405.final:chrX:67543873-67730768
NA18582.final:chrX:67543861-67730768	HG00407.final:chrX:67543874-67730765
NA18582.final:chrX:67543861-67730768	HG00408.final:chrX:67543875-67730768
NA18582.final:chrX:67543861-67730768	HG00410.final:chrX:67543880-67730764
NA18582.final:chrX:67543861-67730768	HG00419.final:chrX:67543880-67730765
NA18582.final:chrX:67543861-67730768	HG00422.final:chrX:67543874-67730767
NA18582.final:chrX:67543861-67730768	HG00423.final:chrX:67543879-67730752
NA18582.final:chrX:67543861-67730768	HG00428.final:chrX:67543873-67730766
NA18582.final:chrX:67543861-67730768	HG00437.final:chrX:67543873-67730749
NA18582.final:chrX:67543861-67730768	HG00438.final:chrX:67543873-67730767
NA18582.final:chrX:67543861-67730768	HG00443.final:chrX:67543894-67730765
NA18582.final:chrX:67543861-67730768	HG00446.final:chrX:67543874-67730764
NA18582.final:chrX:67543861-67730768	HG00447.final:chrX:67543874-67730767
NA18582.final:chrX:67543861-67730768	HG00449.final:chrX:67543875-67730767
NA18582.final:chrX:67543861-67730768	HG00450.final:chrX:67543872-67730764
NA18582.final:chrX:67543861-67730768	HG00452.final:chrX:67543874-67730767
NA18582.final:chrX:67543861-67730768	HG00453.final:chrX:67543872-67730761
NA18582.final:chrX:67543861-67730768	HG00458.final:chrX:67543873-67730766
NA18582.final:chrX:67543861-67730768	HG00464.final:chrX:67543877-67730765
NA18582.final:chrX:67543861-67730768	HG00473.final:chrX:67543887-67730766
NA18582.final:chrX:67543861-67730768	HG00476.final:chrX:67543876-67730766
NA18582.final:chrX:67543861-67730768	HG00479.final:chrX:67543881-67730764
NA18582.final:chrX:67543861-67730768	HG00501.final:chrX:67543875-67730768
NA18582.final:chrX:67543861-67730768	HG00513.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG00514.final:chrX:67543876-67730768
NA18582.final:chrX:67543861-67730768	HG00525.final:chrX:67543881-67730767
NA18582.final:chrX:67543861-67730768	HG00531.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG00534.final:chrX:67543872-67730762
NA18582.final:chrX:67543861-67730768	HG00537.final:chrX:67543880-67730767
NA18582.final:chrX:67543861-67730768	HG00543.final:chrX:67543878-67730764
NA18582.final:chrX:67543861-67730768	HG00544.final:chrX:67543876-67730762
NA18582.final:chrX:67543861-67730768	HG00551.final:chrX:67543874-67730765
NA18582.final:chrX:67543861-67730768	HG00554.final:chrX:67543893-67730764
NA18582.final:chrX:67543861-67730768	HG00555.final:chrX:67543879-67730767
NA18582.final:chrX:67543861-67730768	HG00557.final:chrX:67543875-67730765
NA18582.final:chrX:67543861-67730768	HG00558.final:chrX:67543874-67730758
NA18582.final:chrX:67543861-67730768	HG00560.final:chrX:67543878-67730767
NA18582.final:chrX:67543861-67730768	HG00561.final:chrX:67543879-67730768
NA18582.final:chrX:67543861-67730768	HG00566.final:chrX:67543872-67730766
NA18582.final:chrX:67543861-67730768	HG00578.final:chrX:67543873-67730766
NA18582.final:chrX:67543861-67730768	HG00579.final:chrX:67543874-67730761
NA18582.final:chrX:67543861-67730768	HG00581.final:chrX:67543877-67730765
NA18582.final:chrX:67543861-67730768	HG00582.final:chrX:67543873-67730767
NA18582.final:chrX:67543861-67730768	HG00584.final:chrX:67543873-67730766
NA18582.final:chrX:67543861-67730768	HG00585.final:chrX:67543878-67730767
NA18582.final:chrX:67543861-67730768	HG00590.final:chrX:67543873-67730766
NA18582.final:chrX:67543861-67730768	HG00593.final:chrX:67543872-67730766
NA18582.final:chrX:67543861-67730768	HG00596.final:chrX:67543881-67730765
NA18582.final:chrX:67543861-67730768	HG00597.final:chrX:67543877-67730756
NA18582.final:chrX:67543861-67730768	HG00599.final:chrX:67543872-67730762
NA18582.final:chrX:67543861-67730768	HG00608.final:chrX:67543872-67730768
NA18582.final:chrX:67543861-67730768	HG00611.final:chrX:67543873-67730760
NA18582.final:chrX:67543861-67730768	HG00612.final:chrX:67543885-67730764
NA18582.final:chrX:67543861-67730768	HG00614.final:chrX:67543874-67730762
NA18582.final:chrX:67543861-67730768	HG00615.final:chrX:67543872-67730762
NA18582.final:chrX:67543861-67730768	HG00620.final:chrX:67543873-67730766
NA18582.final:chrX:67543861-67730768	HG00623.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG00626.final:chrX:67543873-67730764
NA18582.final:chrX:67543861-67730768	HG00629.final:chrX:67543872-67730762
NA18582.final:chrX:67543861-67730768	HG00632.final:chrX:67543873-67730750
NA18582.final:chrX:67543861-67730768	HG00635.final:chrX:67543874-67730761
NA18582.final:chrX:67543861-67730768	HG00638.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG00639.final:chrX:67543874-67730765
NA18582.final:chrX:67543861-67730768	HG00641.final:chrX:67543872-67730763
NA18582.final:chrX:67543861-67730768	HG00651.final:chrX:67543872-67730762
NA18582.final:chrX:67543861-67730768	HG00652.final:chrX:67543874-67730768
NA18582.final:chrX:67543861-67730768	HG00653.final:chrX:67543875-67730751
NA18582.final:chrX:67543861-67730768	HG00654.final:chrX:67543872-67730759
NA18582.final:chrX:67543861-67730768	HG00655.final:chrX:67543874-67730757
NA18582.final:chrX:67543861-67730768	HG00657.final:chrX:67543878-67730759
NA18582.final:chrX:67543861-67730768	HG00662.final:chrX:67543893-67730763
NA18582.final:chrX:67543861-67730768	HG00663.final:chrX:67543873-67730767
NA18582.final:chrX:67543861-67730768	HG00672.final:chrX:67543883-67730766
NA18582.final:chrX:67543861-67730768	HG00675.final:chrX:67543872-67730763
NA18582.final:chrX:67543861-67730768	HG00684.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG00690.final:chrX:67543884-67730758
NA18582.final:chrX:67543861-67730768	HG00693.final:chrX:67543882-67730766
NA18582.final:chrX:67543861-67730768	HG00699.final:chrX:67543874-67730765
NA18582.final:chrX:67543861-67730768	HG00700.final:chrX:67543878-67730767
NA18582.final:chrX:67543861-67730768	HG00702.final:chrX:67543872-67730768
NA18582.final:chrX:67543861-67730768	HG00705.final:chrX:67543872-67730759
NA18582.final:chrX:67543861-67730768	HG00708.final:chrX:67543876-67730757
NA18582.final:chrX:67543861-67730768	HG00717.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG00729.final:chrX:67543873-67730768
NA18582.final:chrX:67543861-67730768	HG00732.final:chrX:67543873-67730763
NA18582.final:chrX:67543861-67730768	HG00733.final:chrX:67543876-67730768
NA18582.final:chrX:67543861-67730768	HG00734.final:chrX:67543873-67730768
NA18582.final:chrX:67543861-67730768	HG00735.final:chrX:67543874-67730768
NA18582.final:chrX:67543861-67730768	HG00737.final:chrX:67543874-67730765
NA18582.final:chrX:67543861-67730768	HG00741.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG00743.final:chrX:67543872-67730766
NA18582.final:chrX:67543861-67730768	HG00759.final:chrX:67543879-67730768
NA18582.final:chrX:67543861-67730768	HG00766.final:chrX:67543874-67730768
NA18582.final:chrX:67543861-67730768	HG00851.final:chrX:67543879-67730763
NA18582.final:chrX:67543861-67730768	HG00864.final:chrX:67543872-67730749
NA18582.final:chrX:67543861-67730768	HG00867.final:chrX:67543873-67730764
NA18582.final:chrX:67543861-67730768	HG00879.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG00956.final:chrX:67543875-67730767
NA18582.final:chrX:67543861-67730768	HG00978.final:chrX:67543873-67730767
NA18582.final:chrX:67543861-67730768	HG01028.final:chrX:67543879-67730768
NA18582.final:chrX:67543861-67730768	HG01029.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG01046.final:chrX:67543873-67730767
NA18582.final:chrX:67543861-67730768	HG01049.final:chrX:67543874-67730765
NA18582.final:chrX:67543861-67730768	HG01050.final:chrX:67543874-67730767
NA18582.final:chrX:67543861-67730768	HG01058.final:chrX:67543877-67730766
NA18582.final:chrX:67543861-67730768	HG01061.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG01062.final:chrX:67543881-67730763
NA18582.final:chrX:67543861-67730768	HG01064.final:chrX:67543872-67730760
NA18582.final:chrX:67543861-67730768	HG01067.final:chrX:67543881-67730765
NA18582.final:chrX:67543861-67730768	HG01068.final:chrX:67543873-67730766
NA18582.final:chrX:67543861-67730768	HG01069.final:chrX:67543881-67730764
NA18582.final:chrX:67543861-67730768	HG01070.final:chrX:67543877-67730761
NA18582.final:chrX:67543861-67730768	HG01071.final:chrX:67543872-67730763
NA18582.final:chrX:67543861-67730768	HG01073.final:chrX:67543873-67730762
NA18582.final:chrX:67543861-67730768	HG01077.final:chrX:67543873-67730765
NA18582.final:chrX:67543861-67730768	HG01080.final:chrX:67543873-67730765
NA18582.final:chrX:67543861-67730768	HG01081.final:chrX:67543873-67730767
NA18582.final:chrX:67543861-67730768	HG01083.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG01086.final:chrX:67543881-67730768
NA18582.final:chrX:67543861-67730768	HG01087.final:chrX:67543873-67730748
NA18582.final:chrX:67543861-67730768	HG01089.final:chrX:67543877-67730765
NA18582.final:chrX:67543861-67730768	HG01092.final:chrX:67543872-67730752
NA18582.final:chrX:67543861-67730768	HG01095.final:chrX:67543875-67730768
NA18582.final:chrX:67543861-67730768	HG01098.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG01100.final:chrX:67543872-67730766
NA18582.final:chrX:67543861-67730768	HG01102.final:chrX:67543874-67730768
NA18582.final:chrX:67543861-67730768	HG01103.final:chrX:67543874-67730763
NA18582.final:chrX:67543861-67730768	HG01105.final:chrX:67543874-67730765
NA18582.final:chrX:67543861-67730768	HG01111.final:chrX:67543882-67730767
NA18582.final:chrX:67543861-67730768	HG01113.final:chrX:67543874-67730764
NA18582.final:chrX:67543861-67730768	HG01114.final:chrX:67543872-67730745
NA18582.final:chrX:67543861-67730768	HG01119.final:chrX:67543876-67730762
NA18582.final:chrX:67543861-67730768	HG01122.final:chrX:67543882-67730768
NA18582.final:chrX:67543861-67730768	HG01125.final:chrX:67543872-67730764
NA18582.final:chrX:67543861-67730768	HG01131.final:chrX:67543883-67730765
NA18582.final:chrX:67543861-67730768	HG01134.final:chrX:67543873-67730766
NA18582.final:chrX:67543861-67730768	HG01137.final:chrX:67543874-67730767
NA18582.final:chrX:67543861-67730768	HG01140.final:chrX:67543873-67730767
NA18582.final:chrX:67543861-67730768	HG01141.final:chrX:67543872-67730762
NA18582.final:chrX:67543861-67730768	HG01149.final:chrX:67543875-67730761
NA18582.final:chrX:67543861-67730768	HG01150.final:chrX:67543873-67730768
NA18582.final:chrX:67543861-67730768	HG01162.final:chrX:67543873-67730768
NA18582.final:chrX:67543861-67730768	HG01168.final:chrX:67543875-67730767
NA18582.final:chrX:67543861-67730768	HG01169.final:chrX:67543872-67730755
NA18582.final:chrX:67543861-67730768	HG01174.final:chrX:67543875-67730762
NA18582.final:chrX:67543861-67730768	HG01177.final:chrX:67543872-67730766
NA18582.final:chrX:67543861-67730768	HG01183.final:chrX:67543873-67730764
NA18582.final:chrX:67543861-67730768	HG01198.final:chrX:67543877-67730767
NA18582.final:chrX:67543861-67730768	HG01205.final:chrX:67543879-67730763
NA18582.final:chrX:67543861-67730768	HG01248.final:chrX:67543875-67730768
NA18582.final:chrX:67543861-67730768	HG01249.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG01251.final:chrX:67543875-67730766
NA18582.final:chrX:67543861-67730768	HG01254.final:chrX:67543872-67730759
NA18582.final:chrX:67543861-67730768	HG01257.final:chrX:67543873-67730764
NA18582.final:chrX:67543861-67730768	HG01260.final:chrX:67543872-67730763
NA18582.final:chrX:67543861-67730768	HG01269.final:chrX:67543881-67730763
NA18582.final:chrX:67543861-67730768	HG01272.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG01275.final:chrX:67543875-67730764
NA18582.final:chrX:67543861-67730768	HG01276.final:chrX:67543872-67730762
NA18582.final:chrX:67543861-67730768	HG01278.final:chrX:67543873-67730768
NA18582.final:chrX:67543861-67730768	HG01279.final:chrX:67543875-67730756
NA18582.final:chrX:67543861-67730768	HG01281.final:chrX:67543874-67730760
NA18582.final:chrX:67543861-67730768	HG01284.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG01303.final:chrX:67543878-67730768
NA18582.final:chrX:67543861-67730768	HG01312.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG01323.final:chrX:67543872-67730751
NA18582.final:chrX:67543861-67730768	HG01326.final:chrX:67543874-67730768
NA18582.final:chrX:67543861-67730768	HG01345.final:chrX:67543874-67730763
NA18582.final:chrX:67543861-67730768	HG01346.final:chrX:67543884-67730768
NA18582.final:chrX:67543861-67730768	HG01348.final:chrX:67543874-67730767
NA18582.final:chrX:67543861-67730768	HG01349.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG01351.final:chrX:67543872-67730757
NA18582.final:chrX:67543861-67730768	HG01352.final:chrX:67543877-67730764
NA18582.final:chrX:67543861-67730768	HG01353.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG01354.final:chrX:67543872-67730766
NA18582.final:chrX:67543861-67730768	HG01355.final:chrX:67543878-67730753
NA18582.final:chrX:67543861-67730768	HG01357.final:chrX:67543873-67730763
NA18582.final:chrX:67543861-67730768	HG01360.final:chrX:67543872-67730761
NA18582.final:chrX:67543861-67730768	HG01361.final:chrX:67543874-67730768
NA18582.final:chrX:67543861-67730768	HG01363.final:chrX:67543872-67730768
NA18582.final:chrX:67543861-67730768	HG01369.final:chrX:67543876-67730765
NA18582.final:chrX:67543861-67730768	HG01372.final:chrX:67543892-67730767
NA18582.final:chrX:67543861-67730768	HG01375.final:chrX:67543882-67730765
NA18582.final:chrX:67543861-67730768	HG01376.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG01378.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG01379.final:chrX:67543874-67730760
NA18582.final:chrX:67543861-67730768	HG01390.final:chrX:67543875-67730768
NA18582.final:chrX:67543861-67730768	HG01391.final:chrX:67543874-67730762
NA18582.final:chrX:67543861-67730768	HG01393.final:chrX:67543874-67730761
NA18582.final:chrX:67543861-67730768	HG01396.final:chrX:67543872-67730766
NA18582.final:chrX:67543861-67730768	HG01414.final:chrX:67543882-67730764
NA18582.final:chrX:67543861-67730768	HG01432.final:chrX:67543880-67730758
NA18582.final:chrX:67543861-67730768	HG01435.final:chrX:67543878-67730763
NA18582.final:chrX:67543861-67730768	HG01439.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG01441.final:chrX:67543872-67730764
NA18582.final:chrX:67543861-67730768	HG01444.final:chrX:67543875-67730762
NA18582.final:chrX:67543861-67730768	HG01447.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG01456.final:chrX:67543885-67730766
NA18582.final:chrX:67543861-67730768	HG01459.final:chrX:67543873-67730766
NA18582.final:chrX:67543861-67730768	HG01462.final:chrX:67543873-67730761
NA18582.final:chrX:67543861-67730768	HG01463.final:chrX:67543877-67730745
NA18582.final:chrX:67543861-67730768	HG01465.final:chrX:67543872-67730768
NA18582.final:chrX:67543861-67730768	HG01466.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG01468.final:chrX:67543884-67730768
NA18582.final:chrX:67543861-67730768	HG01474.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG01486.final:chrX:67543872-67730768
NA18582.final:chrX:67543861-67730768	HG01489.final:chrX:67543874-67730763
NA18582.final:chrX:67543861-67730768	HG01490.final:chrX:67543877-67730766
NA18582.final:chrX:67543861-67730768	HG01492.final:chrX:67543877-67730742
NA18582.final:chrX:67543861-67730768	HG01493.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG01495.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG01496.final:chrX:67543878-67730768
NA18582.final:chrX:67543861-67730768	HG01498.final:chrX:67543872-67730762
NA18582.final:chrX:67543861-67730768	HG01501.final:chrX:67543873-67730766
NA18582.final:chrX:67543861-67730768	HG01504.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG01507.final:chrX:67543872-67730754
NA18582.final:chrX:67543861-67730768	HG01510.final:chrX:67543873-67730768
NA18582.final:chrX:67543861-67730768	HG01511.final:chrX:67543873-67730768
NA18582.final:chrX:67543861-67730768	HG01516.final:chrX:67543872-67730768
NA18582.final:chrX:67543861-67730768	HG01517.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG01519.final:chrX:67543874-67730767
NA18582.final:chrX:67543861-67730768	HG01520.final:chrX:67543883-67730751
NA18582.final:chrX:67543861-67730768	HG01522.final:chrX:67543880-67730757
NA18582.final:chrX:67543861-67730768	HG01525.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG01528.final:chrX:67543881-67730767
NA18582.final:chrX:67543861-67730768	HG01531.final:chrX:67543874-67730755
NA18582.final:chrX:67543861-67730768	HG01537.final:chrX:67543879-67730763
NA18582.final:chrX:67543861-67730768	HG01538.final:chrX:67543889-67730759
NA18582.final:chrX:67543861-67730768	HG01551.final:chrX:67543873-67730764
NA18582.final:chrX:67543861-67730768	HG01566.final:chrX:67543874-67730766
NA18582.final:chrX:67543861-67730768	HG01567.final:chrX:67543878-67730767
NA18582.final:chrX:67543861-67730768	HG01572.final:chrX:67543881-67730767
NA18582.final:chrX:67543861-67730768	HG01573.final:chrX:67543872-67730761
NA18582.final:chrX:67543861-67730768	HG01578.final:chrX:67543886-67730764
NA18582.final:chrX:67543861-67730768	HG01593.final:chrX:67543878-67730765
NA18582.final:chrX:67543861-67730768	HG01595.final:chrX:67543872-67730766
NA18582.final:chrX:67543861-67730768	HG01597.final:chrX:67543877-67730768
NA18582.final:chrX:67543861-67730768	HG01598.final:chrX:67543875-67730753
NA18582.final:chrX:67543861-67730768	HG01599.final:chrX:67543872-67730764
NA18582.final:chrX:67543861-67730768	HG01600.final:chrX:67543879-67730768
NA18582.final:chrX:67543861-67730768	HG01602.final:chrX:67543874-67730768
NA18582.final:chrX:67543861-67730768	HG01604.final:chrX:67543872-67730768
NA18582.final:chrX:67543861-67730768	HG01605.final:chrX:67543875-67730753
NA18582.final:chrX:67543861-67730768	HG01607.final:chrX:67543878-67730768
NA18582.final:chrX:67543861-67730768	HG01612.final:chrX:67543874-67730765
NA18582.final:chrX:67543861-67730768	HG01614.final:chrX:67543878-67730763
NA18582.final:chrX:67543861-67730768	HG01616.final:chrX:67543873-67730764
NA18582.final:chrX:67543861-67730768	HG01618.final:chrX:67543872-67730767
NA18582.final:chrX:67543861-67730768	HG01620.final:chrX:67543874-67730764
NA18582.final:chrX:67543861-67730768	HG01622.final:chrX:67543873-67730767
NA18582.final:chrX:67543861-67730768	HG01623.final:chrX:67543883-67730767
NA18582.final:chrX:67543861-67730768	HG01626.final:chrX:67543877-67730767
NA18582.final:chrX:67543861-67730768	HG01628.final:chrX:67543873-67730759
NA18582.final:chrX:67543861-67730768	HG01632.final:chrX:67543881-67730766
NA18582.final:chrX:67543861-67730768	HG01668.final:chrX:67543879-67730763
NA18582.final:chrX:67543861-67730768	HG01670.final:chrX:67543878-67730765
NA18582.final:chrX:67543861-67730768	HG01673.final:chrX:67543879-67730762
NA18582.final:chrX:67543861-67730768	HG01676.final:chrX:67543872-67730765
NA18582.final:chrX:67543861-67730768	HG01677.final:chrX:67543882-67730765
NA18582.final:chrX:67543861-67730768	HG01679.final:chrX:67543873-67730767
NA18582.final:chrX:67543861-67730768	HG01681.final:chrX:67543881-67730767
NA18582.final:chrX:67543861-67730768	HG01683.final:chrX:67543879-67730764
NA18582.final:chrX:67543861-67730768	HG01684.final:chrX:67543872-67730766
NA18582.final:chrX:67543861-67730768	HG01685.final:chrX:67543873-67730765
NA18582.final:chrX:67543861-67730768	HG01687.final:chrX:67543886-67730750
NA18582.final:chrX:67543861-67730768	HG01695.final:chrX:67543875-67730768
